killed,pov15,emp15,ab100k15,mdhinc15,snap15,bagrad15,nohs2515,wbrat15,rural15,pop15
1,23.3,57.5,0.094417992,35290,23.4,12.7,0.211459901,29.87377451,0.719417754,25718
0,19.1,60.7,0.092372772,36927,21.9,12.6,0.189858666,68.84323641,0.588053591,56443
0,22.8,63.1,0.081192922,34182,28.8,12.8,0.209625061,0.935473123,0.480096212,18028
1,21.5,63.2,0.077620501,38745,23.7,12.8,0.201665706,11.73047977,0.760723231,27984
1,18.5,62.5,0.098656373,38234,20,15.5,0.167393275,10.37693137,0.692682069,32205
1,20.9,58.4,0.109476565,36334,23.4,10.6,0.23757626,19.09215017,1,24315
0,23.1,58.7,0.074530336,39401,18.6,10.5,0.204810877,35.06278027,1,8131
0,15.9,63.2,0.134053902,41949,14.1,13.4,0.163875411,29.44991511,0.827636774,18122
0,26.8,53.6,0.081659678,31534,20.5,8.1,0.255268199,135.6097561,1,11517
2,16.5,66.7,0.140860816,42417,19.6,15.6,0.175864909,37.00967262,0.626792629,53288
0,25.6,51,0.053787987,30763,24.7,9.2,0.252193309,23.66807314,0.854399285,17821
12,16,72.7,0.195939777,48701,13.3,34.5,0.097692117,9.443945409,0.104924878,451444
0,27,31.9,0.082695985,30086,37.3,8.9,0.283137804,2.563803979,1,7572
0,26.7,49.5,0.066938776,30281,29.7,9.1,0.244838079,1.762701299,0.548596304,26959
0,20.3,65,0.088673621,37814,19.5,12.4,0.207601721,49.99875467,0.73086868,42531
2,19.6,64.4,0.069397284,36621,17.3,12.1,0.177108147,58.94764398,0.7,11866
0,16.7,67.3,0.115288772,40389,17.6,16.7,0.17577472,17.16217765,0.71543862,33695
3,14.4,66,0.170523265,51107,12.2,25.5,0.140058154,75.829653,0.398066743,50978
1,19.9,61.9,0.110621684,38535,17.8,15,0.173566617,22.8635936,0.583479714,52636
0,20.7,54.7,0.07708671,32557,26.4,11.4,0.206041701,14.7432266,0.84865499,25997
0,18.9,66.4,0.086946703,33509,22,9.5,0.261184769,332.2575758,0.783997566,23108
3,19.6,67.7,0.146983626,42544,18.8,25.4,0.123188856,1.615744049,0.26011892,97609
2,19.2,65.1,0.125726681,41348,19.4,13.3,0.220653309,61.5744186,0.770109619,28462
1,16.2,68,0.140792112,42661,16.2,13.4,0.18000188,12.42016057,0.641283634,31518
3,15.3,71.2,0.147327892,47692,17.4,19.2,0.125429344,7.170217083,0.389629546,87735
0,20.8,50.8,0.107575758,34424,26.7,8.2,0.235238208,60.29946524,1,11872
1,19.3,56.9,0.099459082,35291,20.1,12.1,0.211379278,43.79552391,0.766103815,45677
0,15.8,59.4,0.14827732,50344,14.3,24.6,0.081226318,3.729416042,0.192530457,193294
0,10.8,76.5,0.160146699,49427,8,17.6,0.128032929,24.46122449,0.99897084,6290
0,22.7,45.3,0.097964722,39049,24.6,6.4,0.199807507,21.82978723,0.998318386,21492
0,20.6,63.5,0.10738255,40281,19.3,16.8,0.178109499,8.176918392,0.606044068,30633
0,21.5,61.7,0.081412347,35287,13.5,13.4,0.210752129,120.5977654,0.841185041,22156
0,25.8,58.9,0.056106634,31425,19.8,11,0.244794496,33.92272727,1,7914
0,16.1,69.5,0.088618983,36773,22.5,11.4,0.226576693,131.0263158,1,5142
0,18.9,60.5,0.098443291,38925,16.2,9.8,0.216462904,336.2916667,1,16744
1,25.2,63.6,0.113825241,35343,13,23.3,0.161337736,39.09050028,0.352738222,74974
1,24.5,60.9,0.122359506,36146,22.3,12.9,0.24359033,37.99007444,0.711242604,32392
1,18.4,60.8,0.146571024,40854,19.3,18.4,0.151519851,35.7542735,0.510343755,52726
0,12,72.3,0.161397671,53151,13.4,17.8,0.13809788,11.6396219,0.528827724,68452
0,12.4,75.4,0.210806569,56219,11.3,30.1,0.096949121,5.913705317,0.165653407,298423
1,27.3,55.6,0.072090504,30246,35.6,9,0.226572572,442.0408163,0.789606458,21974
1,16.3,61.4,0.114336598,45408,20.9,13,0.179600669,422.0967742,0.752512563,14789
3,15.3,71.4,0.12198709,42258,16.3,16.4,0.175822504,143.1796117,0.649737115,95661
23,21.4,69.3,0.197964426,46224,20.6,30.2,0.131454211,0.761873746,0.02495016,936131
0,16.3,66.3,0.120486761,43914,17.1,10.2,0.182819552,42.3125,0.823425958,19253
0,19.5,58.6,0.12882479,42023,15.5,14.2,0.133786115,60.01449275,1,13240
4,17.5,65.9,0.142138781,40346,17.5,21.9,0.145136892,48.94655229,0.253118221,156661
2,9.3,74.7,0.220312375,57382,12.5,24.6,0.108025418,12.81409219,0.274724109,175866
2,13.6,68.5,0.196245655,53669,19.1,15,0.143996201,4.306510673,0.558860296,61605
0,17.3,64,0.126110731,41029,21.4,14.3,0.21314554,7.181336161,1,8035
0,22.5,58.1,0.095988153,33210,22.2,12.4,0.208053691,120.9241379,0.466477916,17820
0,21.5,56.1,0.091344837,37351,24,9.1,0.256483932,174.9345794,1,19126
0,18,60.2,0.085470085,40439,17.7,12.6,0.202969092,175.1935484,1,5686
0,21.2,64.1,0.08926633,35376,20.7,13.5,0.218864603,70.07809524,0.59962965,40338
3,18.1,69.1,0.151848474,42817,14.3,30.6,0.11877552,23.35477346,0.253798861,126357
0,21.8,50.7,0.077928607,30701,19.2,8.8,0.23495935,14.90316395,1,16738
0,19.1,64.6,0.109372715,37037,19.7,20.4,0.161454243,9.710181934,0.699709584,33831
2,19.6,58.9,0.074401398,34901,19.4,12.1,0.188574538,55.40088106,0.776648423,26495
3,5.1,77,0.482685167,96565,3.9,55.7,0.046566895,20.51982581,0.203830769,211674
0,10.1,73.7,0.253391125,61070,11.3,28.3,0.105792331,13.05422705,0.386170119,128772
1,18.5,47.8,0.13903328,41327,13.8,11.3,0.202480925,3.502568284,0.596042951,57487
0,12.3,76.5,0.321767714,70423,9.3,11.7,0.255511022,47.08206687,0.167354661,18026
3,19.4,66.7,0.128110388,44223,19.6,15.2,0.208153596,5.196059188,0.457585209,87938
1,19,63.3,0.192832059,41690,13.1,19.5,0.157647585,52.6601467,0.292152393,25261
0,9.9,74.9,0.214626866,60275,7,20.6,0.112243221,90.76923077,0.902848795,8711
1,6.9,77.1,0.287114846,59737,2,23,0.093090909,76.13043478,1,1925
2,16.4,68.9,0.206404999,52192,18.2,14,0.241759725,116.9485095,0.60983495,48435
1,11.5,75.4,0.233556804,53687,10.1,20.1,0.155838114,9.589894242,0.687529011,29548
0,19,75.6,0.12416388,37397,16.5,7.8,0.317748314,41.15646259,0.326867816,7232
0,13,69.6,0.184997588,49863,9.5,22.6,0.142171717,66.12585034,1,21216
2,14.3,65,0.230179932,54821,11.7,17.9,0.19344673,10.27648707,0.662743894,80208
0,11.9,69,0.13116657,36373,14.3,25.8,0.116155883,48.95652174,1,3671
2,21.2,44.9,0.12325953,42302,15.9,9.7,0.274282611,9.426966292,0.408864682,32673
7,15.3,60.7,0.178808128,50550,12.9,23.1,0.100922852,3.005498184,0.151709572,334812
42,17.4,70.1,0.204771577,51150,14.9,26.7,0.166597554,10.39083145,0.043142567,1895482
0,9,67.6,0.229586936,55504,4.9,28.4,0.111125174,153.1692308,1,11067
0,1.4,73.9,0.240458015,73750,1.1,31.9,0.063291139,0,1,641
0,14.5,65.9,0.139448493,44674,11.5,17,0.182431902,62.91078067,0.84474696,17910
2,19.1,60.7,0.146844987,42670,16.7,18.2,0.126957745,2.853421204,0.336866443,93503
7,11.2,72,0.324255622,69749,9.3,28.6,0.140211207,5.747292251,0.2212091,345661
0,27.9,69,0.17415852,39808,9.6,38.9,0.145938743,6.875402111,0.12016731,215867
0,13.5,72,0.133167702,38395,11,39.1,0.119051262,69.99186992,0.427642578,9099
0,18.6,75.3,0.122962963,38603,13.2,21.8,0.24220837,20.83333333,1,1504
0,39.6,50,0.092788462,22741,40,11.7,0.293947486,1021.833333,0.345785736,7212
0,18.3,65.1,0.130124107,41962,14.9,17.9,0.145696401,21.26396562,0.470115383,37981
0,16.2,68.2,0.189189189,51821,16.6,14.9,0.218069575,6.424256725,0.818500906,17525
0,16,69.1,0.167650531,49732,11.5,22.7,0.149491073,39.67405979,0.585769046,45181
1,19.3,65.7,0.15966589,47233,17.7,15.4,0.2100004,10.41328546,0.459481067,40445
0,19.3,70.8,0.218789092,51078,12.6,16.2,0.200860932,30.42628205,0.593514461,21922
0,19,61.6,0.130665655,40981,8.7,14.3,0.124339742,55.46956522,0.747595053,13596
7,33.8,62.8,0.115287745,33266,28.4,16.4,0.352369461,161.3160101,0.086835208,419893
0,19.7,67.2,0.110810201,37851,20,14.3,0.216432619,4.13015582,0.660360679,12721
1,7.3,76.1,0.240296555,66023,5.1,24.4,0.101694915,89.21538462,0.953304598,5972
1,19.8,64.7,0.121888632,37352,17,13.6,0.144381758,4.577018515,0.750191251,30387
0,17.1,69.1,0.12195122,39459,12.2,13.2,0.299392416,156.0666667,0.476942514,7678
2,10.6,63.4,0.326086957,70544,6.3,18.7,0.169356194,10.59080149,0.499962381,38768
1,22.1,62.3,0.137966044,39595,17.7,16.3,0.21789461,5.515216517,0.682966585,51431
0,20.2,52.1,0.141363446,36633,13.6,16.7,0.131086142,8.383823529,0.203954214,7050
0,12.1,69,0.181620839,48297,9.7,15.9,0.111975325,132.48,0.755339806,10324
0,20,66.6,0.121359223,39113,16.5,12.2,0.342119714,21.74576271,1,2945
0,11.6,78.2,0.129294191,42467,7,20.6,0.117840956,122.04,1,3230
0,22.6,60.5,0.095154185,35156,15.4,11.8,0.177975896,39.47029703,0.574959408,8333
5,7.6,78.4,0.422009829,84735,3.9,49.8,0.065548523,8.03761042,0.05211656,913079
0,22.6,72.2,0.083859333,39743,10.4,15.2,0.212962963,24.16981132,1,3019
0,15.1,71.2,0.193156589,46618,11,18.2,0.174832496,5.870717061,0.677780944,20880
0,8.8,71.7,0.296375509,65833,6.1,33.4,0.095285821,46.22123142,0.463955167,129113
0,23.2,66.3,0.104707951,37470,9,16.7,0.213263563,229.3859649,0.755087914,13365
1,11.1,33.5,0.13899139,48368,6,11.6,0.368318123,182,1,4155
1,13.9,74.4,0.214070421,52406,13.7,21,0.128866378,38.03829787,0.611044201,39110
2,13.8,43.4,0.149434239,49340,10.9,14.8,0.117808278,4.720156047,0.260187465,75471
0,22.7,71,0.051968504,34955,16.5,15.2,0.247159091,7.955696203,1,1431
0,13.1,70.5,0.172503243,58333,7.8,12.8,0.278026906,16.0969697,0.116421569,5039
0,17.5,79.8,0.222609909,53678,5,13.4,0.287974684,209.3,0.340300107,3742
0,22.9,70,0.095477387,37434,21.2,11.7,0.303172127,23.20171674,1,5985
1,29.7,65.8,0.081218274,35000,24,9.9,0.379071379,229.8888889,1,2233
1,17,72.9,0.09751773,41345,10.9,11.1,0.254216573,70.92045455,0.249734701,7107
59,19.3,73.3,0.212889448,50270,14.7,29.1,0.222979394,2.707445765,0.006281427,2545775
0,16.6,53,0.154064272,41095,17.6,11,0.275273918,13.39030612,0.193103448,13075
0,20.8,73.4,0.153212787,43373,16,14.8,0.278413152,87.62176166,0.19951957,18807
0,22.8,58,0.139522822,42432,16.9,18.8,0.144624691,9.766519824,1,5215
4,8.8,79,0.364994656,75050,5.9,41.3,0.080767524,8.632934232,0.070102561,778491
0,15.1,61.3,0.223056224,49736,13.7,14.5,0.213580843,7.042192047,0.592306016,20786
0,20.1,51.1,0.101366743,39700,19.8,15.5,0.236842105,14.49640288,1,2197
0,18.9,64.9,0.120795964,36825,25.7,11.9,0.318027735,207.7959184,0.46091954,10995
0,17.7,63.9,0.093058734,36681,10,15.2,0.165,16.32019704,1,3407
0,23.9,58.9,0.138176276,33939,27,8.1,0.316043426,100.2323232,0.707948579,11399
1,18.2,58.7,0.1010279,34888,12.3,14.4,0.17272653,32.74423077,0.669233769,18133
4,13,73.2,0.238578281,57150,13.2,14.6,0.258695922,20.09193955,0.085918494,159689
0,10.8,79.5,0.147255689,41813,17.5,25.1,0.208485735,620,1,1911
3,12.1,74.7,0.26051697,62465,10.7,21.2,0.153792736,8.794875327,0.323664122,163474
12,22.8,64,0.140894874,41637,23.5,21.3,0.242894886,23.44385409,0.022659421,833783
0,24.4,73.6,0.131141916,41416,10.9,26.6,0.156166072,62.19145299,0.473950668,41379
0,22,53.3,0.099667774,36079,17.9,11.8,0.237461274,2.850220264,0.669730709,17158
2,17.2,61.3,0.137297478,44071,13.6,16,0.175520612,12.89198606,0.765203298,33640
0,12.4,76.8,0.180895585,47808,7.1,16,0.203113625,12.45019477,0.73601096,25046
0,17.5,73.1,0.119976005,41406,10.4,16.3,0.16928839,25.38235294,1,3853
0,22.4,73.4,0.135930377,41026,22.1,16.6,0.261670452,31.25966851,0.542276964,5901
0,9.8,62.5,0.063116371,36477,13.2,22.7,0.202433628,31,1,1215
7,8.2,74,0.443527266,89152,7.4,43.7,0.111285473,2.518950352,0.06054408,713849
0,16.5,67.2,0.146513266,41537,16.4,18.1,0.148229784,17.64738806,0.750779896,10553
0,14.9,64.1,0.192546584,44301,15.1,12.3,0.181891496,4.924070573,0.679978413,19693
0,22.1,53.1,0.130162703,36404,24.2,8,0.344220418,17.51578947,0.321245296,18930
0,11.6,72.3,0.20569902,57635,8.7,11.8,0.393729527,49.55587393,0.598952547,20276
8,13.9,70.9,0.301582562,62313,11.2,29.3,0.124748027,5.854304313,0.104134589,321538
0,10.4,40.6,0.178198433,48508,13.4,9.4,0.403321714,17.12264151,0.41573536,6383
1,11.2,75.2,0.229838328,54859,6.5,33.4,0.132742418,279.8837209,0.548286117,26074
0,3.4,74.7,0.378190255,67303,2.1,24.6,0.207379135,0,1,1333
0,18.6,63.9,0.213120444,51226,9.7,13.9,0.115044248,12.86057692,1,7526
1,20.3,67.9,0.159333025,42983,16.5,13.8,0.278835733,8.417899408,0.699226746,20554
0,13.3,63.2,0.148727273,43288,9.8,13.6,0.195171157,18.04940531,0.15534554,23236
0,16.2,71.1,0.1736948,47952,14.6,20.3,0.128804454,14.55972696,0.441751819,125537
8,18.2,71.1,0.180433162,47639,14.5,20.5,0.158885256,3.706778432,0.137759018,123827
0,19.8,56,0.161021655,46195,14.7,11.5,0.216695224,4.678438662,0.75350371,27418
3,9.8,73.6,0.267511238,62420,9,26.1,0.126085593,10.95099466,0.275097471,151164
0,23,64.3,0.104230001,43375,19,14.7,0.276444111,17.13145809,0.264086847,34201
0,26.9,61.1,0.058874459,30950,17.7,12.7,0.265393795,10.94560669,1,3114
1,14.5,67.3,0.149084018,42432,16.4,21.3,0.193176116,95.41666667,0.686377573,8127
0,17.1,74,0.157200811,44219,10.3,19.4,0.247041847,749.2857143,0.428571429,5607
0,14.8,64.5,0.085679315,37174,10.8,17.7,0.206221601,9.58028169,1,3851
0,12.2,68.6,0.217702774,52614,11.8,15.4,0.136853477,15.68594527,0.529450812,55804
86,18,73,0.253895893,54457,13.2,29.5,0.204127929,3.346547221,0.01158818,4533341
0,17.2,69,0.177354965,45974,13.3,19.1,0.16168132,3.366182501,0.578797286,66606
0,6.4,51.8,0.234595817,63004,5.2,21.3,0.202252153,9.924418605,0.436793422,5761
0,20.5,55.2,0.133479212,39850,22.7,14.7,0.281811974,27.04712042,0.616903863,5774
1,16.9,73.9,0.260332464,58583,8.5,36.1,0.110448395,24.03272147,0.329249205,194574
0,12.3,74,0.248976808,62813,8.2,24.4,0.176285826,83.27906977,0.303867403,4270
2,18.8,62.9,0.136903962,41607,15,16.5,0.18070536,13.12686012,0.60441975,79416
8,34.2,64.5,0.115877529,34782,32.1,16.7,0.379129641,147.4102362,0.048617125,839314
0,20.8,66.3,0.139823283,41382,18.3,14.8,0.205791848,12.38327388,0.791351284,34846
2,14.6,73.2,0.177277785,50665,14,15.7,0.222433728,24.0316687,0.409340364,23461
1,11.7,68.3,0.236814447,56100,9,25.5,0.115652833,114.4827586,0.31181115,55344
1,19.9,67.8,0.150305131,44396,14.1,16.2,0.176887389,12.43103448,0.586066937,36177
0,25,52.2,0.103156848,32698,19.1,14.5,0.175086795,2.635805627,0.758931668,22675
1,15.6,56.3,0.160449759,49575,12.9,12.8,0.219607843,14.31389284,0.243980494,37202
1,40.3,52.4,0.094008264,26384,24.6,8.2,0.487042002,71.9047619,1,3425
0,18.9,64,0.172645304,45197,15.7,17.5,0.165694967,9.316482926,0.548523322,89847
1,16.1,68.9,0.181872966,49353,13.7,15.1,0.158252699,32.64932886,0.224103867,21755
0,11.6,76.5,0.237082067,58500,5.2,14.7,0.111900533,0,1,1546
0,17.2,55.3,0.197624546,50324,10.1,11.1,0.204271275,18.02614379,0.652747253,8823
0,12.4,69.4,0.200626346,54926,9,17.4,0.19145619,12.16396568,0.627921093,14846
0,17,57.9,0.141348497,40820,14.9,9.6,0.158736789,4.872552387,0.790094059,35460
0,5.7,73.6,0.144672532,50165,7.3,36.6,0.192350956,289.7142857,1,2179
8,19.9,62,0.173538692,43540,17.8,18.4,0.169572184,1.729639739,0.084951735,254167
1,17.5,56.7,0.116113744,35521,25.2,12.8,0.285502959,75.15151515,0.222859484,5196
0,22.3,66.4,0.195965001,42986,17,11,0.288818787,162.175,0.417043414,41456
1,12.1,70.2,0.227083915,58135,11.7,17.3,0.16772155,35.70272296,0.386819232,159674
0,18.3,32.1,0.124795045,43897,10,9.7,0.260522146,4.715309446,0.799380221,19972
0,25.4,52.5,0.219772569,45502,21.7,13,0.26251718,7.06119403,0.545663717,15275
3,14,71.6,0.260291377,60391,11.7,19,0.163858937,8.686515559,0.512708105,114472
1,7.8,71.3,0.354781582,73240,6.3,40.8,0.091894642,104.2839879,0.58562789,40452
0,26.7,60.1,0.082758621,36438,13.8,15.1,0.322289157,0,1,412
0,9.6,80.5,0.134408602,47024,7.8,24.8,0.212662338,253,1,770
1,15.9,68.8,0.1497342,43810,11.3,28.1,0.124308016,56.52804878,0.433133314,51011
0,20.6,74.9,0.122613065,40125,12.3,17.1,0.169164265,4222,0.624443785,4394
0,7.1,83.2,0.212389381,63250,0,21.8,0.2,0,1,285
0,17.8,48.9,0.072289157,38281,13.3,12.5,0.335629545,81.48837209,0.26443299,3556
0,26.1,66.2,0.136805428,38247,19.1,25.4,0.254010244,21.16101695,0.196918746,31570
0,16.5,71.4,0.095337509,40493,14,15.2,0.187695925,11.78928571,1,3851
4,18.6,69.4,0.134027121,40748,18.8,16.2,0.149392079,6.474915309,0.449935501,49636
0,23.5,70.3,0.134429599,39851,18.3,16.3,0.261415127,14.94264339,0.585835509,13342
0,14.6,65.5,0.18787475,49630,11.7,21,0.123256827,21.07947805,0.690181234,20505
0,15.6,52.5,0.162354135,37292,21.1,14.9,0.385858586,79.90277778,0.396576839,7638
1,9.2,76.5,0.195559018,48677,7.7,15.9,0.181690971,11.19442406,0.847351121,19821
0,14.7,73.6,0.186624416,53902,8.7,17.2,0.169072165,6.984301413,0.754233898,16902
1,13.9,65.8,0.18495604,49802,9.2,17.2,0.162205522,11.19499241,1,17102
0,17.6,53.6,0.181247285,48729,16.6,9.6,0.237536483,7.554965609,0.676031851,79696
0,23.2,63.1,0.135576447,37554,11.9,13.8,0.195929869,4.462357783,0.628511769,23421
0,9.2,75.9,0.269616027,63125,5.3,18.6,0.173795588,231.1538462,1,3553
1,15.3,51.8,0.190051365,50400,4.4,12.7,0.194337644,26.51767677,1,12219
1,14.9,65.7,0.215045066,48259,8.1,27.6,0.121637658,42.60416667,0.509733894,19838
0,28.9,71.3,,,,1.9,0.198113208,0,1,115
5,19.4,73.4,0.174809373,46075,13,27.5,0.152527511,11.18184895,0.109200097,299008
1,19.3,68.4,0.170932358,39526,18.7,16.5,0.226199947,68.95774648,0.56838565,5695
0,18.8,70.6,0.138314785,40561,17.3,15.6,0.22326135,54.07352941,0.421431892,8315
5,21.5,70.4,0.156945453,42687,13.9,22.2,0.166339606,5.385294456,0.230394012,245203
0,11.8,64.9,0.151079137,46250,7.6,15.4,0.237132353,0,1,825
0,20.2,39.4,0.132977433,39390,16.5,10.6,0.234820775,3.955649826,0.668367347,13916
0,22.6,60.6,0.113824782,34175,19,14.3,0.164734673,3.260962112,1,10142
0,13.3,71.4,0.26993865,55682,4.4,17.5,0.205646455,36.27868852,1,5723
0,14.3,75.3,0.135939323,37654,7.5,22.4,0.150016377,3690,1,4015
0,21.7,69.7,0.181811388,40797,17.8,15.3,0.227251771,7.889812332,0.457262912,36840
0,26.7,63,0.117217717,33747,32.6,10.7,0.409221086,721.2328767,0.09437636,57440
1,14.9,65.1,0.22624374,57338,15.4,18.9,0.183130602,39.63484708,0.622589072,48385
0,14.9,66.7,0.083070452,34464,21,17.4,0.227741935,73.15384615,1,2159
5,8.8,77.7,0.332154341,68806,7.4,25.6,0.170016163,12.99760217,0.11574764,161272
0,17.4,63,0.150224695,38929,20.4,16.7,0.186226369,9.746595331,0.57567448,24484
0,14.6,68.4,0.127705628,43920,5.8,22.1,0.171496863,399.6666667,1,4883
0,11.5,44.5,0.185615692,49870,12.3,11,0.261649874,7.331013917,0.573326772,8860
2,15,68.5,0.164506481,46172,10.2,15.8,0.176271685,664.4285714,0.618102853,19269
7,12,71.4,0.331907549,68838,7.2,32.2,0.136901888,24.38452468,0.219559013,536434
0,20.1,78.4,0.151312926,49802,13.7,12,0.358677942,26.99086758,0.18715899,22048
0,18.7,61.1,0.140290674,39453,21,14.5,0.167792032,2.988079019,0.805278884,12497
0,16.9,73,0.116853933,31683,9.9,17.2,0.160614525,78.15384615,1,1142
3,24.6,67.4,0.13885633,39538,15.2,25.1,0.180148643,4.153545273,0.486170911,65641
2,20.7,67.9,0.144818905,41505,20.3,15.7,0.226555513,5.63069654,0.55401799,48255
0,12.9,55.2,0.108186528,38144,14.3,6.4,0.123583827,3.681344538,1,14007
2,21.2,68.5,0.114841936,37102,17,12.1,0.213378406,21.05246423,0.343959732,15050
4,18,71.7,0.198392435,50337,17.5,20.2,0.191808973,21.42878182,0.079811108,360118
0,13.7,76.3,0.214015152,51517,9.7,15.2,0.252308182,194.5106383,0.156326933,10698
0,13.1,68.7,0.2453125,50893,5.5,27.8,0.16380789,12.27777778,1,2059
1,15.5,67.7,0.188837587,49763,16,14.6,0.112335001,10.61498029,0.323846742,84283
0,19.8,63.8,0.148362053,39516,14.6,15.8,0.184334981,36.97807018,0.604771921,27882
1,15,68.5,0.199820688,50119,13.1,12.8,0.170215423,4.598146388,0.74514652,23717
5,9.9,72,0.320258993,67288,7.9,26.5,0.110034994,54.38040346,0.571888136,126085
0,17.2,76.2,0.143610422,45326,10.8,15.3,0.322623385,51.2994012,0.624111608,9788
1,12,60.8,0.218483522,50305,10.2,10,0.307468568,19.7699115,0.374932856,16059
1,17.4,55.2,0.130663616,39662,17.9,12.3,0.203062341,7.590586845,0.754926597,46984
4,22,68.3,0.127883036,38159,17.9,14.9,0.239304638,8.302844298,0.086882021,121374
0,21.7,64.2,0.095292331,32132,27.1,25.9,0.425941249,6670,0.520261438,6881
0,11,67.2,0.132587479,48448,10.7,10.6,0.169621823,38.6744186,0.929208578,11134
2,10.5,78.7,0.259585811,60972,7.6,30.4,0.082346661,32.97160069,0.135848179,130283
0,15.5,75,0.240755957,52181,3.9,10.5,0.312764159,32.52307692,0.212099125,3731
0,16.6,53.9,0.08251634,36523,9.7,22,0.187827489,548.8333333,1,3300
0,18.8,60.4,0.096612779,31563,15.7,13.1,0.206597801,4.499547101,0.766041606,12385
0,16.8,47.5,0.143972013,43540,16.2,10.8,0.40195563,21.23646209,0.236853448,14789
0,16.9,67.3,0.169633127,44240,14.9,9.7,0.200364668,13.62639821,0.6352657,7359
0,1.5,80,0.234285714,63889,4.3,31.8,0.034090909,0,1,918
1,17.4,67,0.142291838,46501,20,16.5,0.200838345,3.65252998,0.787010844,16648
1,6.3,75.3,0.42295393,87524,5.8,36.9,0.084494537,16.30507726,0.155266831,90672
0,20.3,68.7,0.139346476,41526,12.2,17.5,0.205461824,44.10599078,0.434503586,10528
0,17.5,59.8,0.165155185,46173,11.7,13.7,0.196049219,4.520657628,0.726062951,52934
0,27.4,49.7,0.089064559,31307,9.2,12,0.146788991,10.27480916,1,10378
0,24.8,41.8,0.087092297,28275,18.5,10.8,0.201197416,3.354888774,1,8384
0,20.2,60.2,0.163571127,43029,20.1,11.4,0.185312249,7.545928339,1,27313
2,15.3,70.9,0.198674334,52261,11.1,15.1,0.22529881,43.9898917,0.207458241,67356
0,15.2,60,0.08607714,39040,9.5,14.5,0.22058474,27.08080808,0.640541391,5944
0,19.5,75.1,0.180633147,55543,8.8,19.5,0.238045192,811,1,3196
0,9.9,65.4,0.218621399,56842,10.9,15.3,0.187091576,19.11734694,0.296423955,17566
1,19.1,68.6,0.145969499,48750,11.9,22.6,0.140814558,808.25,1,3316
1,21.8,66.3,0.128246062,37756,16.4,14.8,0.228761359,4.499228565,0.818327297,25421
0,12.4,73,0.178498986,51987,5,20.6,0.265525672,466,1,3062
0,17.4,70.2,0.183198355,46929,11.7,24.9,0.156188913,4.275280611,0.311720441,222478
1,13.9,68.8,0.174837566,51912,10.3,22.7,0.181679389,155.9615385,1,8729
1,36.6,59.5,0.081387426,26172,43.6,9.1,0.537203456,1651.916667,0.263955751,63625
0,20,63.1,0.144183348,43951,15,19.1,0.187811721,34.10080645,0.452409883,9904
0,16,72.2,0.135254989,53456,4.4,22.3,0.214611872,427.3333333,1,1359
0,19.5,70.7,0.131034483,42155,10.9,15.6,0.196640316,21.70689655,1,1412
0,8.4,72.2,0.230405405,51667,9.4,20.2,0.253961965,123.1538462,0.272772033,3904
1,22.6,58.7,0.106784888,37040,16.4,15.9,0.2177159,13.15885947,0.430611611,7513
42,15,74.1,0.255740742,58711,11.8,30.3,0.148720736,4.580981801,0.013473642,1981410
2,17.4,69.6,0.159996766,45396,12.7,24.6,0.136957536,10.66318155,0.161757848,136325
0,20.2,76.6,0.152360515,31111,1.1,17.3,0.192151556,45.53333333,1,855
0,15.3,59,0.120365793,37475,18.9,12.6,0.307711474,17.33858268,0.274440762,12755
0,13.1,79.8,0.168330956,41042,6.3,21.9,0.141600704,500,1,1560
0,21.4,69.7,0.1396616,44178,15.8,15,0.27369444,7.604636591,0.531690725,32689
5,14.9,69,0.161120841,46711,11.9,22.1,0.16799187,19.72738119,0.153035151,117942
22,16.4,76.7,0.287611508,61451,9.6,46,0.12166591,9.124436304,0.053261264,1174818
1,16.7,58.9,0.104788732,34295,9.9,11.1,0.166603738,8.51488498,0.80867669,14421
0,16.7,52.4,0.123493976,41360,19.1,11.2,0.157396371,7.640284757,0.885149825,21274
1,13.5,66.5,0.159997111,46673,14.3,14.5,0.172424029,9.738457126,0.79317402,40481
0,19.7,65.9,0.204601479,46131,9.8,10.1,0.239416058,12.71612903,1,3626
0,19.9,67.8,0.112981624,38568,17.4,15.3,0.294890423,273.5934066,0.38969568,27112
1,20.6,62.5,0.158282623,42174,21.6,17,0.339517562,85.31086142,0.167283256,48857
1,16.9,68.2,0.145704615,44002,12.7,15.5,0.183732872,38.52627451,0.760222641,53501
1,16.4,72.8,0.216702553,51758,12.1,18.2,0.175253117,13.57281211,0.270011576,92237
0,25.8,43.7,0.128402224,37666,8.9,18.9,0.181264742,3.229361296,0.494970488,70507
3,18.2,69.7,0.216187128,51348,16.2,18.8,0.219280517,2.719666351,0.674979481,48630
0,16.5,68.5,0.18259078,51345,11.6,11.4,0.245861872,13.47083926,0.295909672,11668
0,13.5,69.2,0.152945114,51269,9.8,21.6,0.172590388,4.558603066,0.590434446,35005
6,31.8,64.9,0.134767756,38862,31.9,17.1,0.347569678,239.1224687,0.033212692,268929
0,17.6,73,0.163489587,45176,14.2,14.1,0.23480932,5.760613208,0.505867928,41526
0,15.7,76.3,0.177496729,52221,9.3,16.9,0.187021894,38.609375,1,5666
4,17.6,62.9,0.150580922,45543,13.1,21.6,0.139277299,7.725381818,0.08154267,131522
0,17.8,72.4,0.105333845,41630,17.5,16.5,0.211036712,9.06655574,0.222063944,13037
